article_id,title,company_name_raw,company_key,company_matched,company_match_method,company_match_score,published_date_raw,published_date_clean,date_status,pub_year,pub_quarter,pub_month,category_raw,category_std,revenue_raw,arr_usd,arr_status,currency_detected,summary,url,author,word_count,_source_row_number,_source_file,_loaded_at
ART0365,Uber Expands into European Market,Uber,Uber,True,exact,100.0,04/14/2021,2021-04-14,parsed,2021,2,4,Finance,FINTECH,"$14,500,000,000",14500000000,parsed,USD,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/365,,1832.0,365,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0366,Cloudflare Partners with Major Enterprise Client,Cloudflare,Cloudflare,True,exact,100.0,12-01-2023,2023-12-01,parsed,2023,4,12,Software,SOFTWARE,Not disclosed,,not_disclosed,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/366,Sam Wilson,866.0,366,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0367,Palantir Expands into European Market,Palantir,Palantir,True,exact,100.0,"January 19, 2022",2022-01-19,parsed,2022,1,1,Financial Technology,FINTECH,"€1,327,272,727",1460000000,parsed,EUR,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/367,Sam Wilson,2514.0,367,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0368,Cloudflare Expands into European Market,Cloudflare,Cloudflare,True,exact,100.0,"January 19, 2020",2020-01-19,parsed,2020,1,1,Finance,FINTECH,$390.0M,390000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/368,,1523.0,368,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0369,Amazon Web Services Unveils Next-Generation Platform,Amazon Web Services,Amazon Web Services,True,exact,100.0,"August 15, 2023",2023-08-15,parsed,2023,3,8,Big Data,DATA_ANALYTICS,$87400.0M - $96600.0M,92000000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/369,,1666.0,369,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0370,Scale AI Unveils Next-Generation Platform,Scale AI,Scale AI,True,exact,100.0,25-12-2022,2022-12-25,parsed,2022,4,12,Cybersecurity,SECURITY,$570.0M,570000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/370,Sam Wilson,1614.0,370,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0371,DataRobot Partners with Major Enterprise Client,DataRobot,DataRobot,True,exact,100.0,19-01-2021,2021-01-19,parsed,2021,1,1,AI/ML,AI_ML,$0.220 billion,220000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/371,Jane Doe,533.0,371,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0372,NVIDIA Raises Series D Funding Round,NVIDIA,NVIDIA,True,exact,100.0,2020-11-04,2020-11-04,parsed,2020,4,11,InfoSec,SECURITY,Not disclosed,,not_disclosed,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/372,,1852.0,372,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0373,Google DeepMind Launches New AI-Powered Product,Google DeepMind,Google DeepMind,True,exact,100.0,24-04-2020,2020-04-24,parsed,2020,2,4,Big Data,DATA_ANALYTICS,$0.120 billion,120000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/373,John Smith,1519.0,373,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0374,Uber Partners with Major Enterprise Client,Uber,Uber,True,exact,100.0,21 May 2021,2021-05-21,parsed,2021,2,5,Artificial Intelligence,AI_ML,"¥2,175,000,000,000",14500000000,parsed,JPY,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/374,,1823.0,374,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0375,Amazon Web Services Achieves Profitability Milestone,Amazon Web Services,Amazon Web Services,True,exact,100.0,27 Mar 2020,2020-03-27,parsed,2020,1,3,Software,SOFTWARE,$38.000B,38000000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/375,John Smith,1392.0,375,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0376,Meta AI Reports Record Revenue Growth,Meta AI,Meta AI,True,exact,100.0,"July 20, 2023",2023-07-20,parsed,2023,3,7,Data Analytics,DATA_ANALYTICS,"£1,102,362,205",1400000000,parsed,GBP,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/376,John Smith,2880.0,376,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0377,Cloudflare Unveils Next-Generation Platform,Cloudflare,Cloudflare,True,exact,100.0,05/06/2023,2023-05-06,parsed,2023,2,5,Analytics,DATA_ANALYTICS,1180.0M USD,1180000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/377,,,377,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0378,Airbnb Achieves Profitability Milestone,Airbnb,Airbnb,True,exact,100.0,11 Nov 2020,2020-11-11,parsed,2020,4,11,Software,SOFTWARE,$2850.0M - $3150.0M,3000000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/378,Alex Johnson,2296.0,378,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0379,Tesla Announces Breakthrough in Large Language Models,Tesla,Tesla,True,exact,100.0,"November 12, 2023",2023-11-12,parsed,2023,4,11,Analytics,DATA_ANALYTICS,,,missing,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/379,Alex Johnson,2507.0,379,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0380,Tesla Faces Regulatory Scrutiny,Tesla,Tesla,True,exact,100.0,2021-01-17T00:00:00Z,2021-01-17,parsed,2021,1,1,Analytics,DATA_ANALYTICS,$31.000B,31000000000,parsed,USD,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/380,Jane Doe,1578.0,380,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0381,Elastic Acquires Competitor for Undisclosed Sum,Elastic,Elastic,True,exact,100.0,2022-07-18,2022-07-18,parsed,2022,3,7,SaaS,SOFTWARE,Not disclosed,,not_disclosed,,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/381,Alex Johnson,2707.0,381,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0382,Uber Reports Record Revenue Growth,Uber,Uber,True,exact,100.0,09 Dec 2022,2022-12-09,parsed,2022,4,12,InfoSec,SECURITY,"£19,685,039,370",25000000000,parsed,GBP,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/382,Alex Johnson,2643.0,382,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0383,Google DeepMind Announces Breakthrough in Large Language Models,Google DeepMind,Google DeepMind,True,exact,100.0,09/22/2020,2020-09-22,parsed,2020,3,9,Artificial Intelligence,AI_ML,"$145,000,000",145000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/383,,2506.0,383,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0384,MongoDB Faces Regulatory Scrutiny,MongoDB,MongoDB,True,exact,100.0,2023-12-07T00:00:00Z,2023-12-07,parsed,2023,4,12,Financial Technology,FINTECH,$1.700B,1700000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/384,Sam Wilson,827.0,384,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0385,Palantir Achieves Profitability Milestone,Palantir,Palantir,True,exact,100.0,04-05-2020,2020-04-05,parsed,2020,2,4,Software,SOFTWARE,$978.5M - $1081.5M,1030000000,parsed,USD,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/385,,,385,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0386,Snowflake Raises Series D Funding Round,Snowflake,Snowflake,True,exact,100.0,2021-03-18T00:00:00Z,2021-03-18,parsed,2021,1,3,AI & ML,AI_ML,$950.0M - $1050.0M,1000000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/386,Jane Doe,1232.0,386,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0387,Elastic Unveils Next-Generation Platform,Elastic,Elastic,True,exact,100.0,"February 17, 2023",2023-02-17,parsed,2023,1,2,AI & ML,AI_ML,$1100.0 million,1100000000,parsed,USD,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/387,,1882.0,387,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0388,Amazon Web Services Releases Open Source Framework,Amazon Web Services,Amazon Web Services,True,exact,100.0,"May 13, 2023",2023-05-13,parsed,2023,2,5,Analytics,DATA_ANALYTICS,Not disclosed,,not_disclosed,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/388,Jane Doe,1376.0,388,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0389,Uber Releases Open Source Framework,Uber,Uber,True,exact,100.0,04-06-2021,2021-04-06,parsed,2021,2,4,Security,SECURITY,$14.500 billion,14500000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/389,John Smith,1736.0,389,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0390,OpenAI Expands into European Market,OpenAI,OpenAI,True,exact,100.0,03/30/2021,2021-03-30,parsed,2021,1,3,Data Analytics,DATA_ANALYTICS,"¥19,500,000,000",130000000,parsed,JPY,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/390,Jane Doe,2003.0,390,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0391,Confluent Reports Record Revenue Growth,Confluent,Confluent,True,exact,100.0,22-04-2021,2021-04-22,parsed,2021,2,4,Finance,FINTECH,"€413,636,364",455000000,parsed,EUR,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/391,Jane Doe,2860.0,391,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0392,Meta AI Faces Regulatory Scrutiny,Meta AI,Meta AI,True,exact,100.0,08-08-2023,2023-08-08,parsed,2023,3,8,Artificial Intelligence,AI_ML,"£1,102,362,205",1400000000,parsed,GBP,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/392,John Smith,1428.0,392,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0393,Scale AI Faces Regulatory Scrutiny,Scale AI,Scale AI,True,exact,100.0,24 Jan 2020,2020-01-24,parsed,2020,1,1,Big Data,DATA_ANALYTICS,$95.0M - $105.0M,100000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/393,Jane Doe,1404.0,393,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0394,Microsoft Announces Breakthrough in Large Language Models,Microsoft,Microsoft,True,exact,100.0,11 Oct 2023,2023-10-11,parsed,2023,4,10,Big Data,DATA_ANALYTICS,"£61,417,322,835",78000000000,parsed,GBP,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/394,Sam Wilson,1876.0,394,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0395,Google DeepMind Partners with Major Enterprise Client,Google DeepMind,Google DeepMind,True,exact,100.0,16 Mar 2023,2023-03-16,parsed,2023,1,3,Artificial Intelligence,AI_ML,,,missing,,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/395,Jane Doe,2469.0,395,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0396,Elastic Reports Record Revenue Growth,Elastic,Elastic,True,exact,100.0,"September 26, 2022",2022-09-26,parsed,2022,3,9,Enterprise Software,SOFTWARE,$1.030 billion,1030000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/396,Alex Johnson,2859.0,396,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0397,Google DeepMind Raises Series D Funding Round,Google DeepMind,Google DeepMind,True,exact,100.0,"October 07, 2023",2023-10-07,parsed,2023,4,10,Cybersecurity,SECURITY,900.0M USD,900000000,parsed,USD,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/397,John Smith,1193.0,397,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0398,Airbnb Faces Regulatory Scrutiny,Airbnb,Airbnb,True,exact,100.0,2022-06-24T00:00:00Z,2022-06-24,parsed,2022,2,6,Cloud Computing,CLOUD,$5600.0 million,5600000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/398,John Smith,723.0,398,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0399,NVIDIA Faces Regulatory Scrutiny,NVIDIA,NVIDIA,True,exact,100.0,29-10-2020,2020-10-29,parsed,2020,4,10,AI/ML,AI_ML,"¥1,890,000,000,000",12600000000,parsed,JPY,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/399,John Smith,2703.0,399,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0400,Tesla Reports Record Revenue Growth,Tesla,Tesla,True,exact,100.0,2023-01-24T00:00:00Z,2023-01-24,parsed,2023,1,1,Financial Technology,FINTECH,"£64,566,929,134",82000000000,parsed,GBP,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/400,,1546.0,400,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0401,Amazon Web Services Announces Breakthrough in Large Language Models,Amazon Web Services,Amazon Web Services,True,exact,100.0,08/04/2021,2021-08-04,parsed,2021,3,8,Financial Technology,FINTECH,Not disclosed,,not_disclosed,,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/401,,941.0,401,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0402,OpenAI Expands into European Market,OpenAI,OpenAI,True,exact,100.0,"August 22, 2023",2023-08-22,parsed,2023,3,8,FinTech,FINTECH,$1720.0 million,1720000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/402,,2796.0,402,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0403,OpenAI Announces Breakthrough in Large Language Models,OpenAI,OpenAI,True,exact,100.0,2021-05-21T00:00:00Z,2021-05-21,parsed,2021,2,5,Finance,FINTECH,"€163,636,364",180000000,parsed,EUR,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/403,,2553.0,403,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0404,Databricks Announces Breakthrough in Large Language Models,Databricks,Databricks,True,exact,100.0,05-07-2023,2023-05-07,parsed,2023,2,5,Big Data,DATA_ANALYTICS,$2150.0 million,2150000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/404,Sam Wilson,859.0,404,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0405,Uber Releases Open Source Framework,Uber,Uber,True,exact,100.0,2023-10-20T00:00:00Z,2023-10-20,parsed,2023,4,10,FinTech,FINTECH,Not disclosed,,not_disclosed,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/405,Alex Johnson,1039.0,405,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0406,Tesla Achieves Profitability Milestone,Tesla,Tesla,True,exact,100.0,2020-10-10T00:00:00Z,2020-10-10,parsed,2020,4,10,Software,SOFTWARE,26000.0M USD,26000000000,parsed,USD,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/406,Alex Johnson,,406,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0407,Elastic Unveils Next-Generation Platform,Elastic,Elastic,True,exact,100.0,08/30/2020,2020-08-30,parsed,2020,3,8,Data Analytics,DATA_ANALYTICS,Not disclosed,,not_disclosed,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/407,,1621.0,407,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0408,Microsoft Reports Record Revenue Growth,Microsoft,Microsoft,True,exact,100.0,08/06/2020,2020-08-06,parsed,2020,3,8,Cloud,CLOUD,44500.0M USD,44500000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/408,Jane Doe,1971.0,408,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0409,Google DeepMind Unveils Next-Generation Platform,Google DeepMind,Google DeepMind,True,exact,100.0,09/03/2022,2022-09-03,parsed,2022,3,9,SaaS,SOFTWARE,,,missing,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/409,Jane Doe,1426.0,409,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0410,Anthropic CEO Discusses Future of AI,Anthropic,Anthropic,True,exact,100.0,31-01-2020,2020-01-31,parsed,2020,1,1,Cybersecurity,SECURITY,"¥750,000,000",5000000,parsed,JPY,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/410,Sam Wilson,2374.0,410,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0411,NVIDIA CEO Discusses Future of AI,NVIDIA,NVIDIA,True,exact,100.0,2022-04-09,2022-04-09,parsed,2022,2,4,Big Data,DATA_ANALYTICS,"¥2,670,000,000,000",17800000000,parsed,JPY,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/411,John Smith,1506.0,411,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0412,MongoDB Releases Open Source Framework,MongoDB,MongoDB,True,exact,100.0,21 Mar 2022,2022-03-21,parsed,2022,1,3,Artificial Intelligence,AI_ML,"¥162,000,000,000",1080000000,parsed,JPY,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/412,Alex Johnson,1671.0,412,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0413,Palantir Launches New AI-Powered Product,Palantir,Palantir,True,exact,100.0,15-05-2022,2022-05-15,parsed,2022,2,5,Artificial Intelligence,AI_ML,$1472.5M - $1627.5M,1550000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/413,Jane Doe,2738.0,413,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0414,Microsoft CEO Discusses Future of AI,Microsoft,Microsoft,True,exact,100.0,26-04-2022,2022-04-26,parsed,2022,2,4,Security,SECURITY,,,missing,,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/414,Alex Johnson,1171.0,414,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0415,Meta AI Raises Series D Funding Round,Meta AI,Meta AI,True,exact,100.0,21 Aug 2020,2020-08-21,parsed,2020,3,8,Security,SECURITY,N/A,,missing,,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/415,,1199.0,415,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0416,Stripe Faces Regulatory Scrutiny,Stripe,Stripe,True,exact,100.0,09/12/2023,2023-09-12,parsed,2023,3,9,Cloud,CLOUD,$2.950 billion,2950000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/416,Sam Wilson,1240.0,416,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0417,Meta AI Launches New AI-Powered Product,Meta AI,Meta AI,True,exact,100.0,2021-02-19,2021-02-19,parsed,2021,1,2,Financial Technology,FINTECH,N/A,,missing,,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/417,,2358.0,417,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0418,SpaceX Partners with Major Enterprise Client,SpaceX,SpaceX,True,exact,100.0,2020-06-11T00:00:00Z,2020-06-11,parsed,2020,2,6,AI/ML,AI_ML,$2100.0 million,2100000000,parsed,USD,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/418,,1095.0,418,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0419,Anthropic Achieves Profitability Milestone,Anthropic,Anthropic,True,exact,100.0,2023-03-29T00:00:00Z,2023-03-29,parsed,2023,1,3,Finance,FINTECH,N/A,,missing,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/419,,2936.0,419,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0420,Confluent Releases Open Source Framework,Confluent,Confluent,True,exact,100.0,"December 29, 2020",2020-12-29,parsed,2020,4,12,Enterprise Software,SOFTWARE,"£267,716,535",339999999,parsed,GBP,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/420,Sam Wilson,765.0,420,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0421,Snowflake Partners with Major Enterprise Client,Snowflake,Snowflake,True,exact,100.0,2020-10-02,2020-10-02,parsed,2020,4,10,Financial Technology,FINTECH,"¥127,500,000,000",850000000,parsed,JPY,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/421,,1676.0,421,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0422,SpaceX Faces Regulatory Scrutiny,SpaceX,SpaceX,True,exact,100.0,10-10-2021,2021-10-10,parsed,2021,4,10,SaaS,SOFTWARE,,,missing,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/422,,1689.0,422,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0423,Tesla Announces Breakthrough in Large Language Models,Tesla,Tesla,True,exact,100.0,2020-08-30,2020-08-30,parsed,2020,3,8,Security,SECURITY,,,missing,,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/423,Alex Johnson,1369.0,423,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0424,OpenAI Achieves Profitability Milestone,OpenAI,OpenAI,True,exact,100.0,16 Feb 2021,2021-02-16,parsed,2021,1,2,Finance,FINTECH,$123.5M - $136.5M,130000000,parsed,USD,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/424,Alex Johnson,966.0,424,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0425,Stripe Acquires Competitor for Undisclosed Sum,Stripe,Stripe,True,exact,100.0,22 Mar 2022,2022-03-22,parsed,2022,1,3,Enterprise Software,SOFTWARE,Not disclosed,,not_disclosed,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/425,,2443.0,425,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0426,Anthropic Achieves Profitability Milestone,Anthropic,Anthropic,True,exact,100.0,"October 05, 2020",2020-10-05,parsed,2020,4,10,Cloud Computing,CLOUD,,,missing,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/426,Alex Johnson,1792.0,426,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0427,Elastic Releases Open Source Framework,Elastic,Elastic,True,exact,100.0,02/08/2020,2020-02-08,parsed,2020,1,2,Enterprise Software,SOFTWARE,$610.0 million,610000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/427,John Smith,2036.0,427,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0428,Scale AI Releases Open Source Framework,Scale AI,Scale AI,True,exact,100.0,2020-12-05T00:00:00Z,2020-12-05,parsed,2020,4,12,Big Data,DATA_ANALYTICS,$0.160 billion,160000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/428,John Smith,1473.0,428,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0429,Airbnb Partners with Major Enterprise Client,Airbnb,Airbnb,True,exact,100.0,09/11/2021,2021-09-11,parsed,2021,3,9,SaaS,SOFTWARE,$4.200B,4200000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/429,Sam Wilson,2476.0,429,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0430,MongoDB Launches New AI-Powered Product,MongoDB,MongoDB,True,exact,100.0,24-01-2021,2021-01-24,parsed,2021,1,1,InfoSec,SECURITY,$720.0M,720000000,parsed,USD,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/430,,1340.0,430,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0431,Anthropic Partners with Major Enterprise Client,Anthropic,Anthropic,True,exact,100.0,04 Mar 2022,2022-03-04,parsed,2022,1,3,SaaS,SOFTWARE,"€86,363,636",95000000,parsed,EUR,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/431,John Smith,1779.0,431,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0432,OpenAI Faces Regulatory Scrutiny,OpenAI,OpenAI,True,exact,100.0,01 Oct 2021,2021-10-01,parsed,2021,4,10,Cloud Services,CLOUD,$304.0M - $336.0M,320000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/432,Sam Wilson,1616.0,432,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0433,Microsoft Launches New AI-Powered Product,Microsoft,Microsoft,True,exact,100.0,2021-07-14,2021-07-14,parsed,2021,3,7,AI/ML,AI_ML,$52250.0M - $57750.0M,55000000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/433,,1079.0,433,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0434,Snowflake Faces Regulatory Scrutiny,Snowflake,Snowflake,True,exact,100.0,05/16/2021,2021-05-16,parsed,2021,2,5,Machine Learning,AI_ML,,,missing,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/434,John Smith,706.0,434,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0435,Meta AI CEO Discusses Future of AI,Meta AI,Meta AI,True,exact,100.0,2020-04-20,2020-04-20,parsed,2020,2,4,Cybersecurity,SECURITY,$145.0M,145000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/435,,821.0,435,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0436,Palantir Faces Regulatory Scrutiny,Palantir,Palantir,True,exact,100.0,2020-09-26,2020-09-26,parsed,2020,3,9,Security,SECURITY,N/A,,missing,,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/436,Jane Doe,1556.0,436,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0437,Airbnb CEO Discusses Future of AI,Airbnb,Airbnb,True,exact,100.0,10 Jan 2021,2021-01-10,parsed,2021,1,1,Data Analytics,DATA_ANALYTICS,"¥510,000,000,000",3400000000,parsed,JPY,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/437,Alex Johnson,1199.0,437,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0438,Snowflake Acquires Competitor for Undisclosed Sum,Snowflake,Snowflake,True,exact,100.0,2023-05-22T00:00:00Z,2023-05-22,parsed,2023,2,5,Cloud Computing,CLOUD,Not disclosed,,not_disclosed,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/438,Sam Wilson,2193.0,438,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0439,NVIDIA Faces Regulatory Scrutiny,NVIDIA,NVIDIA,True,exact,100.0,2021-05-14T00:00:00Z,2021-05-14,parsed,2021,2,5,Cloud,CLOUD,15000.0M USD,15000000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/439,Sam Wilson,1901.0,439,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0440,Elastic Unveils Next-Generation Platform,Elastic,Elastic,True,exact,100.0,04/28/2021,2021-04-28,parsed,2021,2,4,Machine Learning,AI_ML,Not disclosed,,not_disclosed,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/440,John Smith,1221.0,440,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0441,Snowflake CEO Discusses Future of AI,Snowflake,Snowflake,True,exact,100.0,2020-05-22T00:00:00Z,2020-05-22,parsed,2020,2,5,AI & ML,AI_ML,"¥93,000,000,000",620000000,parsed,JPY,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/441,,,441,tech_news.csv,2026-08-22T21:58:37.269504+00:00
